season,game_no,game_date,player_name,shirt_no,role,min_on,min_off
1990/91,42,1991-03-09,Jimmy Harvey,8,starter
1990/91,42,1991-03-09,Kenny Irons,12,sub
1990/91,42,1991-03-09,Chris Malkin,14,sub
1990/91,43,1991-03-12,Jimmy Harvey,8,starter
1990/91,43,1991-03-12,Chris Malkin,12,sub
1990/91,44,1991-03-15,Jim Steel,9,starter
1990/91,44,1991-03-15,Tony Thomas,11,starter
1990/91,44,1991-03-15,Chris Malkin,12,sub
1990/91,44,1991-03-15,Johnny Morrissey,14,sub
1990/91,45,1991-03-18,Johnny Morrissey,7,starter
1990/91,45,1991-03-18,Chris Malkin,12,sub
1990/91,46,1991-03-23,Ian Muir,10,starter
1990/91,46,1991-03-23,Chris Malkin,12,sub
1990/91,47,1991-03-26,Johnny Morrissey,7,starter
1990/91,47,1991-03-26,Jim Steel,9,starter
1990/91,47,1991-03-26,Steve Cooper,12,sub
1990/91,47,1991-03-26,Jimmy Harvey,14,sub
1990/91,49,1991-04-02,Mark Hughes,5,starter
1990/91,49,1991-04-02,Chris Malkin,10,starter
1990/91,49,1991-04-02,Steve Cooper,12,sub
1990/91,49,1991-04-02,Jimmy Harvey,14,sub
1990/91,50,1991-04-05,Mark Hughes,5,starter
1990/91,50,1991-04-05,Chris Malkin,10,starter
1990/91,50,1991-04-05,Jimmy Harvey,12,sub
1990/91,50,1991-04-05,Steve Cooper,14,sub
1990/91,51,1991-04-09,Johnny Morrissey,7,starter
1990/91,51,1991-04-09,Chris Malkin,10,starter
1990/91,51,1991-04-09,Steve Cooper,12,sub
1990/91,51,1991-04-09,Kenny Irons,14,sub
1990/91,52,1991-04-12,Jimmy Harvey,8,starter
1990/91,52,1991-04-12,Jim Steel,9,starter
1990/91,52,1991-04-12,Steve Cooper,12,sub
1990/91,52,1991-04-12,Ged Brannan,14,sub
1990/91,53,1991-04-20,Jimmy Harvey,8,starter
1990/91,53,1991-04-20,Kenny Irons,14,sub
1990/91,54,1991-04-27,Steve Cooper,10,starter
1990/91,54,1991-04-27,Chris Malkin,12,sub
1990/91,55,1991-05-04,Johnny Morrissey,7,starter
1990/91,55,1991-05-04,Steve Cooper,10,starter
1990/91,55,1991-05-04,Chris Malkin,12,sub
1990/91,55,1991-05-04,Dave Martindale,14,sub
1990/91,56,1991-05-07,Jim Steel,9,starter
1990/91,56,1991-05-07,Chris Malkin,12,sub
1990/91,57,1991-05-11,Mark Hughes,5,starter
1990/91,57,1991-05-11,Chris Malkin,9,starter
1990/91,57,1991-05-11,Dave Martindale,12,sub
1990/91,57,1991-05-11,Ged Brannan,14,sub
1990/91,58,1991-05-19,Steve Mungall,3,starter
1990/91,58,1991-05-19,Dave Martindale,14,sub
1990/91,59,1991-05-22,Johnny Morrissey,7,starter
1990/91,59,1991-05-22,Dave Martindale,8,starter
1990/91,59,1991-05-22,Shaun Garnett,12,sub
1990/91,59,1991-05-22,Chris Malkin,14,sub
1990/91,60,1991-05-26,Neil McNab,4,starter
1990/91,60,1991-05-26,Steve Vickers,6,starter
1990/91,60,1991-05-26,Chris Malkin,12,sub
1990/91,60,1991-05-26,Dave Martindale,14,sub
1990/91,61,1991-06-01,Dave Martindale,8,starter,,74
1990/91,61,1991-06-01,Jim Steel,9,starter,,14
1990/91,61,1991-06-01,Chris Malkin,12,sub,14,
1990/91,61,1991-06-01,Jimmy Harvey,14,sub,74,
1991/92,1,1991-08-17,Ged Brannan,3,starter
1991/92,1,1991-08-17,Johnny Morrissey,7,starter
1991/92,1,1991-08-17,Chris Malkin,12,sub
1991/92,1,1991-08-17,Neil McNab,14,sub
1991/92,2,1991-08-20,Jim Steel,9,starter
1991/92,2,1991-08-20,Chris Malkin,12,sub
1991/92,4,1991-08-27,Shaun Garnett,6,starter
1991/92,4,1991-08-27,Neil McNab,14,sub
1991/92,5,1991-08-31,Kenny Irons,4,starter,,56
1991/92,5,1991-08-31,Neil McNab,14,sub,56,
1991/92,6,1991-09-03,Johnny Morrissey,7,starter
1991/92,6,1991-09-03,Dave Martindale,10,starter
1991/92,6,1991-09-03,Jimmy Harvey,12,sub
1991/92,6,1991-09-03,Steve Cooper,14,sub
1991/92,7,1991-09-07,Kenny Irons,4,starter,,78
1991/92,7,1991-09-07,Johnny Morrissey,7,starter,,77
1991/92,7,1991-09-07,Steve Cooper,12,sub,77,
1991/92,7,1991-09-07,Neil McNab,14,sub,78,
1991/92,8,1991-09-14,Johnny Morrissey,7,starter
1991/92,8,1991-09-14,Steve Cooper,12,sub
1991/92,8,1991-09-14,Neil McNab,14,sub
1991/92,9,1991-09-17,Kenny Irons,4,starter
1991/92,9,1991-09-17,Mark Hughes,5,starter
1991/92,9,1991-09-17,Neil McNab,12,sub
1991/92,9,1991-09-17,Graham Branch,14,sub
1991/92,10,1991-09-21,Chris Malkin,9,starter
1991/92,10,1991-09-21,Jim Steel,12,sub
1991/92,12,1991-09-28,Kenny Irons,4,starter,,45
1991/92,12,1991-09-28,Johnny Morrissey,7,starter,,82
1991/92,12,1991-09-28,Chris Malkin,12,sub,82,
1991/92,12,1991-09-28,Neil McNab,14,sub,45,
1991/92,13,1991-10-01,Ged Brannan,3,starter
1991/92,13,1991-10-01,Steve Vickers,6,starter
1991/92,13,1991-10-01,Steve Mungall,12,sub
1991/92,13,1991-10-01,Graham Branch,14,sub
1991/92,14,1991-10-04,Ged Brannan,3,starter
1991/92,14,1991-10-04,Neil McNab,14,sub
1991/92,15,1991-10-08,Kenny Irons,4,starter
1991/92,15,1991-10-08,Dave Martindale,10,starter
1991/92,15,1991-10-08,Chris Malkin,12,sub
1991/92,15,1991-10-08,Neil McNab,14,sub
1991/92,16,1991-10-12,Kenny Irons,4,starter,,55
1991/92,16,1991-10-12,Johnny Morrissey,7,starter,,55
1991/92,16,1991-10-12,Chris Malkin,12,sub,55,
1991/92,16,1991-10-12,Neil McNab,14,sub,55,
1991/92,17,1991-10-18,Steve Vickers,6,starter
1991/92,17,1991-10-18,Chris Malkin,12,sub
1991/92,18,1991-10-22,Steve Mungall,11,starter
1991/92,18,1991-10-22,Jimmy Harvey,14,sub
1991/92,19,1991-10-26,Steve Mungall,11,starter,,72
1991/92,19,1991-10-26,Chris Malkin,12,sub,72,
1991/92,20,1991-10-29,Jim Steel,2,starter
1991/92,20,1991-10-29,Kenny Irons,4,starter
1991/92,20,1991-10-29,Steve Cooper,12,sub
1991/92,20,1991-10-29,Jimmy Harvey,14,sub
1991/92,22,1991-11-05,Ged Brannan,3,starter
1991/92,22,1991-11-05,Steve Cooper,12,sub
1991/92,23,1991-11-08,Chris Malkin,9,starter
1991/92,23,1991-11-08,Steve Cooper,12,sub
1991/92,24,1991-11-16,Mark Hughes,5,starter,,65
1991/92,24,1991-11-16,Chris Malkin,9,starter,,76
1991/92,24,1991-11-16,Steve Cooper,12,sub,76,
1991/92,24,1991-11-16,Jimmy Harvey,14,sub,65,
1991/92,25,1991-11-22,Steve Mungall,3,starter
1991/92,25,1991-11-22,Chris Malkin,9,starter
1991/92,25,1991-11-22,Jim Steel,12,sub
1991/92,25,1991-11-22,Jimmy Harvey,14,sub
1991/92,26,1991-11-26,Ian Nolan,11,starter
1991/92,26,1991-11-26,Jimmy Harvey,14,sub
1991/92,27,1991-11-30,Mark Hughes,5,starter,,59
1991/92,27,1991-11-30,Dave Martindale,10,starter,,59
1991/92,27,1991-11-30,Chris Malkin,12,sub,59,
1991/92,27,1991-11-30,Jimmy Harvey,14,sub,59,
1991/92,29,1991-12-10,Mark Hughes,5,starter
1991/92,29,1991-12-10,Jimmy Harvey,14,sub
1991/92,30,1991-12-13,Ged Brannan,3,starter
1991/92,30,1991-12-13,Jimmy Harvey,14,sub
1991/92,31,1991-12-17,Mark Hughes,5,starter
1991/92,31,1991-12-17,Steve Cooper,10,starter
1991/92,31,1991-12-17,Jim Steel,12,sub
1991/92,31,1991-12-17,Dave Martindale,14,sub
1991/92,33,1991-12-28,Mark Hughes,5,starter
1991/92,33,1991-12-28,Chris Malkin,12,sub
1991/92,34,1992-01-01,Steve Cooper,10,starter
1991/92,34,1992-01-01,Chris Malkin,12,sub
1991/92,35,1992-01-04,Steve Mungall,3,starter
1991/92,35,1992-01-04,Steve Cooper,10,starter
1991/92,35,1992-01-04,Chris Malkin,12,sub
1991/92,35,1992-01-04,Neil McNab,14,sub
1991/92,36,1992-01-11,Mark Hughes,5,starter
1991/92,36,1992-01-11,Ian Muir,12,sub
1991/92,37,1992-01-17,Kenny Irons,4,starter
1991/92,37,1992-01-17,Mark Hughes,5,starter
1991/92,37,1992-01-17,Ian Muir,12,sub
1991/92,37,1992-01-17,Neil McNab,14,sub
1991/92,40,1992-02-08,Shaun Garnett,2,starter
1991/92,40,1992-02-08,Ian Muir,12,sub
1991/92,41,1992-02-11,Johnny Morrissey,7,starter
1991/92,41,1992-02-11,Ian Muir,12,sub
1991/92,42,1992-02-21,Mark Hughes,5,starter
1991/92,42,1992-02-21,Dave Martindale,9,starter
1991/92,42,1992-02-21,Chris Malkin,12,sub
1991/92,42,1992-02-21,Jimmy Harvey,14,sub
1991/92,43,1992-02-29,Mark Hughes,5,starter
1991/92,43,1992-02-29,Chris Malkin,9,starter
1991/92,43,1992-02-29,Ian Muir,12,sub
1991/92,43,1992-02-29,Graham Branch,14,sub
1991/92,44,1992-03-06,Pat Nevin,10,starter
1991/92,44,1992-03-06,Ian Muir,12,sub
1991/92,47,1992-03-17,Dave Martindale,4,starter
1991/92,47,1992-03-17,Ian Muir,10,starter
1991/92,47,1992-03-17,Jim Steel,12,sub
1991/92,47,1992-03-17,Steve Mungall,14,sub
1991/92,49,1992-03-27,Ian Muir,10,starter
1991/92,49,1992-03-27,Jim Steel,12,sub
1991/92,50,1992-03-31,Johnny Morrissey,7,starter
1991/92,50,1992-03-31,Chris Malkin,14,sub
1991/92,51,1992-04-04,Kenny Irons,4,starter
1991/92,51,1992-04-04,Dave Martindale,12,sub
1991/92,53,1992-04-10,Jimmy Harvey,5,starter
1991/92,53,1992-04-10,Jim Steel,9,starter
1991/92,53,1992-04-10,Ian Muir,12,sub
1991/92,53,1992-04-10,Dave Martindale,14,sub
1991/92,54,1992-04-15,Shaun Garnett,2,starter
1991/92,54,1992-04-15,Jim Steel,12,sub
1991/92,55,1992-04-18,Dave Martindale,7,starter
1991/92,55,1992-04-18,Graham Branch,14,sub
1991/92,56,1992-04-20,Kenny Irons,4,starter
1991/92,56,1992-04-20,Chris Malkin,12,sub
1991/92,57,1992-04-25,Johnny Morrissey,7,starter,,64
1991/92,57,1992-04-25,Chris Malkin,12,sub,64,
1991/92,59,1992-05-02,Chris Malkin,7,starter
1991/92,59,1992-05-02,Graham Branch,14,sub
1992/93,2,1992-08-19,Johnny Morrissey,7,starter
1992/93,2,1992-08-19,Dave Martindale,10,starter
1992/93,2,1992-08-19,Ian Muir,12,sub
1992/93,2,1992-08-19,Graham Branch,14,sub
1992/93,3,1992-08-22,Kenny Irons,4,starter
1992/93,3,1992-08-22,Johnny Morrissey,14,sub
1992/93,4,1992-08-25,Ged Brannan,2,starter
1992/93,4,1992-08-25,Chris Malkin,9,starter
1992/93,4,1992-08-25,Ian Muir,12,sub
1992/93,4,1992-08-25,Johnny Morrissey,14,sub
1992/93,5,1992-08-28,Mark Hughes,5,starter
1992/93,5,1992-08-28,Neil McNab,12,sub
1992/93,6,1992-09-01,Tony Thomas,11,starter
1992/93,6,1992-09-01,Steve Mungall,14,sub
1992/93,8,1992-09-12,Ian Nolan,3,starter
1992/93,8,1992-09-12,Ian Muir,10,starter
1992/93,8,1992-09-12,Chris Malkin,12,sub
1992/93,8,1992-09-12,Steve Mungall,14,sub
1992/93,9,1992-09-15,Chris Malkin,9,starter
1992/93,9,1992-09-15,Steve Cooper,14,sub
1992/93,10,1992-09-18,Johnny Morrissey,7,starter
1992/93,10,1992-09-18,Steve Cooper,14,sub
1992/93,14,1992-10-10,Dave Martindale,4,starter,,74
1992/93,14,1992-10-10,Chris Malkin,9,starter,,78
1992/93,14,1992-10-10,Kenny Irons,12,sub,74,
1992/93,14,1992-10-10,Steve Cooper,14,sub,78,
1992/93,16,1992-10-24,Steve Vickers,6,starter,,55
1992/93,16,1992-10-24,Mark Hughes,14,sub,55,
1992/93,20,1992-11-11,Chris Malkin,9,starter
1992/93,20,1992-11-11,Ian Muir,12,sub
1992/93,21,1992-11-14,Ged Brannan,3,starter,,26
1992/93,21,1992-11-14,Mark Hughes,12,sub,26,
1992/93,23,1992-11-24,Dave Higgins,2,starter
1992/93,23,1992-11-24,Chris Malkin,9,starter
1992/93,23,1992-11-24,Ian Muir,12,sub
1992/93,23,1992-11-24,Mark Hughes,14,sub
1992/93,25,1992-12-04,Neil McNab,10,starter
1992/93,25,1992-12-04,Dave Martindale,14,sub
1992/93,26,1992-12-08,Dave Higgins,2,starter
1992/93,26,1992-12-08,Steve Cooper,8,starter
1992/93,26,1992-12-08,Chris Malkin,12,sub
1992/93,26,1992-12-08,John McGreal,14,sub
1992/93,29,1992-12-26,Kenny Irons,4,starter
1992/93,29,1992-12-26,Dave Martindale,12,sub
1992/93,31,1993-01-02,Ged Brannan,3,starter
1992/93,31,1993-01-02,Dave Martindale,12,sub
1992/93,32,1993-01-09,Kenny Irons,4,starter,,84
1992/93,32,1993-01-09,Dave Martindale,12,sub,84,
1992/93,34,1993-01-15,Pat Nevin,11,starter
1992/93,34,1993-01-15,Dave Martindale,12,sub
1992/93,35,1993-01-23,Steve Mungall,5,starter
1992/93,35,1993-01-23,Ian Muir,10,starter
1992/93,35,1993-01-23,Dave Martindale,12,sub
1992/93,35,1993-01-23,Mark Hughes,14,sub
1992/93,36,1993-01-26,Kenny Irons,4,starter
1992/93,36,1993-01-26,Ian Muir,10,starter
1992/93,36,1993-01-26,Steve Cooper,12,sub
1992/93,36,1993-01-26,Dave Martindale,14,sub
1992/93,37,1993-02-06,Kenny Irons,4,starter,,70
1992/93,37,1993-02-06,Ian Muir,14,sub,70,
1992/93,38,1993-02-13,Chris Malkin,9,starter,,61
1992/93,38,1993-02-13,Neil McNab,10,starter,,67
1992/93,38,1993-02-13,Dave Martindale,12,sub,67,
1992/93,38,1993-02-13,Ian Muir,14,sub,67,
1992/93,39,1993-02-20,Kenny Irons,4,starter
1992/93,39,1993-02-20,Pat Nevin,11,starter
1992/93,39,1993-02-20,Ian Muir,12,sub
1992/93,39,1993-02-20,Dave Martindale,14,sub
1992/93,40,1993-02-23,Ian Nolan,3,starter
1992/93,40,1993-02-23,Ian Muir,14,sub
1992/93,41,1993-02-28,Neil McNab,8,starter
1992/93,41,1993-02-28,Ian Muir,10,starter
1992/93,41,1993-02-28,Kenny Irons,12,sub
1992/93,41,1993-02-28,Mark Hughes,14,sub
1992/93,42,1993-03-06,Steve Vickers,6,starter
1992/93,42,1993-03-06,Mark Hughes,12,sub
1992/93,44,1993-03-13,Tommy Coyne,9,starter,,76
1992/93,44,1993-03-13,Graham Branch,14,sub,76,
1992/93,46,1993-03-20,Chris Malkin,9,starter
1992/93,46,1993-03-20,Graham Branch,14,sub
1992/93,47,1993-03-23,Ian Nolan,3,starter
1992/93,47,1993-03-23,Steve Cooper,8,starter
1992/93,47,1993-03-23,Dave Martindale,12,sub
1992/93,47,1993-03-23,Graham Branch,14,sub
1992/93,49,1993-04-02,Dave Higgins,2,starter
1992/93,49,1993-04-02,Steve Mungall,12,sub
1992/93,50,1993-04-06,Mark Proctor,5,starter
1992/93,50,1993-04-06,Steve Mungall,12,sub
1992/93,52,1993-04-12,Mark Proctor,5,starter
1992/93,52,1993-04-12,Dave Martindale,8,starter
1992/93,52,1993-04-12,Tommy Coyne,12,sub
1992/93,52,1993-04-12,Steve Mungall,14,sub
1992/93,54,1993-04-24,Tommy Coyne,9,starter,,61
1992/93,54,1993-04-24,John Aldridge,12,sub,61,
1992/93,55,1993-05-01,Dave Higgins,2,starter
1992/93,55,1993-05-01,Tony Thomas,11,starter
1992/93,55,1993-05-01,Steve Mungall,12,sub
1992/93,55,1993-05-01,Tommy Coyne,14,sub
1992/93,56,1993-05-04,Kenny Irons,4,starter
1992/93,56,1993-05-04,Pat Nevin,10,starter
1992/93,56,1993-05-04,Steve Mungall,12,sub
1992/93,56,1993-05-04,Tommy Coyne,14,sub
1992/93,58,1993-05-16,Pat Nevin,10,starter
1992/93,58,1993-05-16,Tommy Coyne,14,sub
1992/93,59,1993-05-19,Ian Nolan,11,starter
1992/93,59,1993-05-19,Tommy Coyne,14,sub
1993/94,3,1993-08-24,Mark Proctor,10,starter
1993/94,3,1993-08-24,Tony Thomas,11,starter
1993/94,3,1993-08-24,Ian Nolan,12,sub
1993/94,3,1993-08-24,Jon Kenworthy,14,sub
1993/94,5,1993-08-31,Ian Nolan,3,starter
1993/94,5,1993-08-31,Ian Muir,12,sub
1993/94,5,1993-08-31,Jon Kenworthy,14,sub
1993/94,6,1993-09-04,Kenny Irons,4,starter
1993/94,6,1993-09-04,Tony Thomas,11,starter
1993/94,6,1993-09-04,Ian Muir,12,sub
1993/94,6,1993-09-04,Jon Kenworthy,14,sub
1993/94,9,1993-09-14,Shaun Garnett,6,starter
1993/94,9,1993-09-14,Ian Muir,9,starter
1993/94,9,1993-09-14,Jon Kenworthy,12,sub
1993/94,9,1993-09-14,Mark Hughes,14,sub
1993/94,10,1993-09-18,Dave Higgins,2,starter
1993/94,10,1993-09-18,Jon Kenworthy,12,sub
1993/94,12,1993-09-25,Jon Kenworthy,7,starter
1993/94,12,1993-09-25,John Aldridge,8,starter
1993/94,12,1993-09-25,Chris Malkin,12,sub
1993/94,12,1993-09-25,Kenny Irons,14,sub
1993/94,14,1993-10-05,Dave Martindale,5,starter
1993/94,14,1993-10-05,Graham Branch,12,sub
1993/94,15,1993-10-09,Ged Brannan,4,starter
1993/94,15,1993-10-09,Graham Branch,12,sub
1993/94,16,1993-10-16,Jon Kenworthy,7,starter
1993/94,16,1993-10-16,Graham Branch,12,sub
1993/94,17,1993-10-22,Jon Kenworthy,7,starter
1993/94,17,1993-10-22,Graham Branch,12,sub
1993/94,18,1993-10-26,Ged Brannan,4,starter
1993/94,18,1993-10-26,John Aldridge,8,starter
1993/94,18,1993-10-26,Dave Martindale,12,sub
1993/94,18,1993-10-26,Ian Muir,14,sub
1993/94,19,1993-10-30,Jon Kenworthy,7,starter
1993/94,19,1993-10-30,Graham Branch,14,sub
1993/94,21,1993-11-06,Ged Brannan,4,starter
1993/94,21,1993-11-06,Jon Kenworthy,7,starter
1993/94,21,1993-11-06,Graham Branch,12,sub
1993/94,21,1993-11-06,Kenny Irons,14,sub
1993/94,22,1993-11-13,Chris Malkin,9,starter
1993/94,22,1993-11-13,Johnny Morrissey,14,sub
1993/94,23,1993-11-20,Kenny Irons,9,starter,,63
1993/94,23,1993-11-20,Gary Jones,14,sub,63,
1993/94,28,1993-12-19,Mark Proctor,5,starter
1993/94,28,1993-12-19,Johnny Morrissey,7,starter
1993/94,28,1993-12-19,Graham Branch,12,sub
1993/94,28,1993-12-19,Steve Mungall,14,sub
1993/94,29,1993-12-27,John Aldridge,8,starter
1993/94,29,1993-12-27,Graham Branch,12,sub
1993/94,32,1994-01-03,Mark Proctor,5,starter
1993/94,32,1994-01-03,Graham Branch,8,starter
1993/94,32,1994-01-03,Kenny Irons,12,sub
1993/94,32,1994-01-03,Jon Kenworthy,14,sub
1993/94,33,1994-01-08,Mark Proctor,5,starter
1993/94,33,1994-01-08,Graham Branch,12,sub
1993/94,34,1994-01-16,Dave Higgins,2,starter
1993/94,34,1994-01-16,Mark Hughes,6,starter
1993/94,34,1994-01-16,Dave Martindale,12,sub
1993/94,34,1994-01-16,John McGreal,14,sub
1993/94,35,1994-01-23,Ian Nolan,3,starter
1993/94,35,1994-01-23,Kenny Irons,12,sub
1993/94,36,1994-01-26,Pat Nevin,10,starter
1993/94,36,1994-01-26,Kenny Irons,12,sub
1993/94,37,1994-01-29,Dave Higgins,2,starter
1993/94,37,1994-01-29,Ian Nolan,3,starter
1993/94,37,1994-01-29,Kenny Irons,12,sub
1993/94,37,1994-01-29,Steve Mungall,14,sub
1993/94,38,1994-02-05,Pat Nevin,10,starter,,72
1993/94,38,1994-02-05,Danny Coyne,14,sub,72,
1993/94,41,1994-02-23,Ged Brannan,4,starter,,72
1993/94,41,1994-02-23,Steve Mungall,14,sub,72,
1993/94,42,1994-02-27,Mark Hughes,5,starter
1993/94,42,1994-02-27,Pat Nevin,10,starter
1993/94,42,1994-02-27,Johnny Morrissey,12,sub
1993/94,42,1994-02-27,Tony Thomas,14,sub
1993/94,43,1994-03-05,Mark Hughes,5,starter
1993/94,43,1994-03-05,Chris Malkin,9,starter
1993/94,43,1994-03-05,Johnny Morrissey,12,sub
1993/94,43,1994-03-05,Kenny Irons,14,sub
1993/94,44,1994-03-12,Mark Hughes,5,starter
1993/94,44,1994-03-12,Kenny Irons,9,starter
1993/94,44,1994-03-12,Gary Jones,12,sub
1993/94,44,1994-03-12,Johnny Morrissey,14,sub
1993/94,46,1994-03-19,Pat Nevin,10,starter
1993/94,46,1994-03-19,Ian Muir,12,sub
1993/94,47,1994-03-25,Shaun Garnett,5,starter
1993/94,47,1994-03-25,Steve Mungall,14,sub
1993/94,48,1994-03-29,Kenny Irons,9,starter
1993/94,48,1994-03-29,Steve Mungall,14,sub
1993/94,50,1994-04-04,John Aldridge,8,starter
1993/94,50,1994-04-04,Gary Jones,12,sub
1993/94,51,1994-04-09,John Aldridge,8,starter
1993/94,51,1994-04-09,Gary Jones,12,sub
1993/94,53,1994-04-16,John Aldridge,8,starter
1993/94,53,1994-04-16,Ian Muir,12,sub
1993/94,55,1994-04-26,Graham Branch,7,starter
1993/94,55,1994-04-26,Ian Muir,12,sub
1993/94,56,1994-04-30,Liam O'Brien,6,starter
1993/94,56,1994-04-30,Ian Muir,12,sub
1993/94,57,1994-05-08,Graham Branch,7,starter
1993/94,57,1994-05-08,Ian Muir,14,sub
1993/94,58,1994-05-15,Kenny Irons,9,starter,,68
1993/94,58,1994-05-15,Ian Muir,14,sub,68,
1993/94,59,1994-05-18,Kenny Irons,9,starter,,55
1993/94,59,1994-05-18,Pat Nevin,10,starter,,89
1993/94,59,1994-05-18,Ian Muir,12,sub,55,
1993/94,59,1994-05-18,Martin Jones,14,sub,89,
1994/95,1,1994-08-13,Shaun Garnett,5,starter,,55
1994/95,1,1994-08-13,Ian Muir,12,sub,55,
1994/95,2,1994-08-20,Dave Higgins,2,starter
1994/95,2,1994-08-20,Tony Thomas,11,starter
1994/95,2,1994-08-20,Ian Muir,12,sub
1994/95,2,1994-08-20,Steve Mungall,14,sub
1994/95,3,1994-08-24,Danny Coyne,1,starter
1994/95,3,1994-08-24,Dave Higgins,2,starter
1994/95,3,1994-08-24,Chris Malkin,9,starter
1994/95,3,1994-08-24,Ian Muir,12,sub
1994/95,3,1994-08-24,Eric Nixon,13,sub
1994/95,3,1994-08-24,John McGreal,14,sub
1994/95,4,1994-08-27,Shaun Garnett,5,starter
1994/95,4,1994-08-27,Pat Nevin,10,starter
1994/95,4,1994-08-27,Ian Muir,12,sub
1994/95,4,1994-08-27,John McGreal,14,sub
1994/95,6,1994-09-03,Shaun Garnett,5,starter
1994/95,6,1994-09-03,Johnny Morrissey,7,starter
1994/95,6,1994-09-03,Steve Mungall,12,sub
1994/95,6,1994-09-03,Gary Jones,14,sub
1994/95,7,1994-09-06,Shaun Garnett,5,starter
1994/95,7,1994-09-06,Ian Thomas-Moore,12,sub
1994/95,8,1994-09-10,Johnny Morrissey,7,starter
1994/95,8,1994-09-10,Ian Muir,12,sub
1994/95,9,1994-09-14,Mike Edwards,7,starter
1994/95,9,1994-09-14,Steve Mungall,14,sub
1994/95,10,1994-09-17,Liam O'Brien,6,starter
1994/95,10,1994-09-17,Tony Thomas,11,starter
1994/95,10,1994-09-17,Gary Jones,12,sub
1994/95,10,1994-09-17,Steve Mungall,14,sub
1994/95,11,1994-09-20,Dave Higgins,2,starter
1994/95,11,1994-09-20,Kenny Irons,4,starter
1994/95,11,1994-09-20,Gary Jones,12,sub
1994/95,11,1994-09-20,Mike Edwards,14,sub
1994/95,13,1994-09-27,Pat Nevin,11,starter
1994/95,13,1994-09-27,Mike Edwards,12,sub
1994/95,18,1994-10-22,Mike Edwards,7,starter
1994/95,18,1994-10-22,Johnny Morrissey,12,sub
1994/95,19,1994-10-26,Liam O'Brien,6,starter
1994/95,19,1994-10-26,Kenny Irons,12,sub
1994/95,22,1994-11-06,Ian Muir,8,starter
1994/95,22,1994-11-06,Gary Jones,14,sub
1994/95,24,1994-11-15,Steve Mungall,3,starter
1994/95,24,1994-11-15,Kenny Irons,10,starter
1994/95,24,1994-11-15,Jon Kenworthy,12,sub
1994/95,24,1994-11-15,Mark Proctor,14,sub
1994/95,28,1994-12-06,Steve Mungall,3,starter
1994/95,28,1994-12-06,Shaun Garnett,5,starter
1994/95,28,1994-12-06,Mike Edwards,12,sub
1994/95,28,1994-12-06,Ian Muir,14,sub
1994/95,29,1994-12-10,Chris Malkin,9,starter
1994/95,29,1994-12-10,Ian Muir,14,sub
1994/95,30,1994-12-17,Ged Brannan,3,starter
1994/95,30,1994-12-17,Graham Branch,14,sub
1994/95,31,1994-12-26,Dave Higgins,5,starter
1994/95,31,1994-12-26,Steve Mungall,12,sub
1994/95,34,1995-01-02,John McGreal,4,starter
1994/95,34,1995-01-02,Steve Mungall,12,sub
1994/95,35,1995-01-07,Steve Mungall,11,starter
1994/95,35,1995-01-07,Ian Muir,12,sub
1994/95,36,1995-01-15,Dave Higgins,5,starter
1994/95,36,1995-01-15,Ged Brannan,12,sub
1994/95,37,1995-01-18,Gary Stevens,2,starter
1994/95,37,1995-01-18,Gary Jones,14,sub
1994/95,38,1995-01-22,Liam O'Brien,6,starter
1994/95,38,1995-01-22,Steve Mungall,12,sub
1994/95,39,1995-01-29,Liam O'Brien,6,starter
1994/95,39,1995-01-29,Ian Muir,8,starter
1994/95,39,1995-01-29,John Aldridge,12,sub
1994/95,39,1995-01-29,Ged Brannan,14,sub
1994/95,41,1995-02-11,Kenny Irons,7,starter
1994/95,41,1995-02-11,Gary Jones,14,sub
1994/95,43,1995-02-21,Kenny Irons,7,starter
1994/95,43,1995-02-21,Chris Malkin,9,starter
1994/95,43,1995-02-21,Johnny Morrissey,12,sub
1994/95,43,1995-02-21,Gary Jones,14,sub
1994/95,44,1995-02-25,Chris Malkin,9,starter,,81
1994/95,44,1995-02-25,John Aldridge,14,sub,81,
1994/95,45,1995-03-05,Chris Malkin,9,starter
1994/95,45,1995-03-05,Ged Brannan,10,starter
1994/95,45,1995-03-05,Kenny Irons,12,sub
1994/95,45,1995-03-05,John Aldridge,14,sub
1994/95,46,1995-03-07,Ian Muir,10,starter
1994/95,46,1995-03-07,Pat Nevin,11,starter
1994/95,46,1995-03-07,Chris Malkin,12,sub
1994/95,46,1995-03-07,Gary Jones,14,sub
1994/95,47,1995-03-11,Johnny Morrissey,7,starter
1994/95,47,1995-03-11,Ian Muir,12,sub
1994/95,48,1995-03-18,Chris Malkin,9,starter
1994/95,48,1995-03-18,Ged Brannan,10,starter
1994/95,48,1995-03-18,Gary Jones,12,sub
1994/95,48,1995-03-18,Jon Kenworthy,14,sub
1994/95,49,1995-03-25,Pat Nevin,11,starter
1994/95,49,1995-03-25,Gary Jones,12,sub
1994/95,50,1995-04-01,Johnny Morrissey,7,starter
1994/95,50,1995-04-01,Chris Malkin,9,starter
1994/95,50,1995-04-01,Gary Jones,12,sub
1994/95,50,1995-04-01,Jon Kenworthy,14,sub
1994/95,52,1995-04-14,Gary Jones,10,starter
1994/95,52,1995-04-14,Ged Brannan,14,sub
1994/95,53,1995-04-17,John McGreal,9,starter
1994/95,53,1995-04-17,Jon Kenworthy,12,sub
